328	308	6	8.41
331	1226	3	9.51
748	137	22	54.43
403	298	5	8.2
8229	123	3	9.76
7618	104	5	9.96
7526	142	3	10.57
2984	155	3	6.67
405	267	5	6.63
4413	141	3	6.96
142	1711	6	9.78
169	837	7	13.14
10073	106	3	8.03
837	207	8	22.49
170	2553	5	18.56
107	5221	5	9.67
3118	243	3	12.61
3566	12	11	7.25
413	218	8	13.78
2419	266	3	11.8
271	15102	3	28.69
1721	413	3	13.86
134	172	82	65.23
2031	101	16	10.14
139	4817	3	7.42
949	325	4	12.7
112	8140	3	6.76
12324	12325	3	61.26
737	349	4	11.51
161	2753	3	6.88
150	13562	3	20.12
109	706	17	6.91
271	13778	3	28.69
1442	9916	4	55
138	236	27	8.07
594	2345	3	18.21
560	465	3	7.22
144	5746	4	14.5
369	3403	3	16.92
146	1777	5	7.93
39	1502	9	32.63
2244	291	3	12.21
173	416	11	16.46
3747	1267	11	142.76
1726	196	4	11.43
294	201	13	16.68
117	2711	8	16.42
173	2258	3	7.53
399	119	24	8.88
1418	117	9	8.07
232	5119	3	15.65
558	368	4	9.44
103	12206	3	7.67
6086	1267	7	94.37
106	4200	5	6.93
952	344	3	8.78
379	116	27	8.43
8778	161	3	15.37
123	1778	13	33.72
8	2703	8	23.46
302	588	4	7.81
2375	113	7	8.2
1356	119	11	13.54
554	4011	11	127.21
57	2431	5	8.22
158	3969	4	13.82
101	231	167	31.64
600	174	7	9.24
992	104	40	74.05
510	261	7	16.07
6488	341	5	43.06
385	1295	3	11.17
105	5775	8	29.7
311	199	12	14.4
250	1246	4	11.85
104	3558	7	7.06
102	1946	15	6.92
155	380	21	34.35
8525	12	5	7.15
7741	122	3	8.83
11967	119	3	14.5
2436	948	3	21.47
5596	133	3	7.43
339	5172	3	19.33
551	705	4	15.27
524	289	5	9.87
85	4946	3	9.72
718	104	26	6.68
239	21	22	13.42
422	994	4	15.87
905	209	4	6.9
493	839	5	22.19
243	2459	3	11.46
153	177	37	12.64
12660	12659	3	61.26
3176	141	7	23.26
214	877	4	6.95
273	323	17	49.56
5009	8465	3	43.08
513	2046	3	16.4
1559	149	9	24.92
448	1099	4	17.43
6198	8	3	8.12
59	2775	7	18.03
10732	9	3	12.86
103	142	426	9.52
1202	102	24	10.12
184	104	159	17.47
187	2056	8	35.46
105	2539	8	7.57
248	1149	3	6.66
285	1508	3	9.56
101	1713	17	6.89
4338	105	6	8.81
158	107	175	50.86
127	765	11	9.19
114	15315	3	13.16
126	519	15	8.42
103	4386	7	7.65
865	594	3	11.73
1464	216	3	7.16
151	13	56	13.14
124	1346	13	27.6
7783	122	5	25.38
4293	1176	3	26.78
1145	8327	5	66.08
2526	12	15	7.26
108	285	70	47.12
6	2278	3	19.8
11703	1267	3	40.11
1363	4468	3	28.58
342	779	6	21.71
950	666	13	98.38
107	4634	5	8.44
115	3976	5	7.12
5280	117	4	7.69
170	3274	3	9.82
104	14406	3	8.91
146	1491	6	10.03
7994	111	5	21.53
6695	155	3	13.22
4969	112	5	10.28
400	507	8	29.97
7361	125	3	8.61
237	1283	3	6.94
11769	343	3	30.81
143	407	14	8.07
1362	154	6	10.84
195	232	12	6.91
3738	151	3	7.51
163	338	13	11.35
320	912	5	17.46
166	3554	3	8.92
5304	9	3	7.24
347	215	9	11.52
110	187	86	9.88
13304	103	3	7.67
2170	112	13	28.8
5719	139	3	8.2
528	553	3	7.94
143	5242	3	7.91
145	6419	3	9.75
171	525	8	10.08
104	15360	3	8.91
142	1677	6	9.78
206	789	5	8.95
773	8	10	8
104	12632	3	8.91
328	215	25	74.33
